"id";"Name";"Name on Shirt";"Teams";"Nationality";"Age";"Height(cm)";"Weight(Kg)";"Stronger foot";"Favorite side";"Reg. Pos.";"Positions";"Injury";"Attack";"Defence";"Body balance";"Stamina";"Top speed";"Responsiveness";"Explosive power";"Dribble accuracy";"Dribble speed";"Short pass accuracy";"Short pass speed";"Long pass accuracy";"Long pass speed";"Shot accuracy";"Shot power";"Free kick accuracy";"Swerve";"Header Accuracy";"Jump";"Ball control";"Mentality";"Keeper skills";"Teamwork";"Form";"Weak foot accuracy";"Weak foot frequency";"P01 Classic No.10";"P02 Anchor Man";"P03 Trickster";"P04 Darting Run";"P05 Mazing Run";"P06 Pinpoint Pass";"P07 Early Cross";"P08 Box to Box";"P09 Cut Back Pass";"P10 Incisive Run";"P11 Long Ranger";"P12 Enforcer";"P13 Goal Poacher";"P14 Dummy Runner";"P15 Free Roaming";"P16 Extra Attacker";"P17 Chasing Back";"P18 Talisman";"P19 Fox in the Box";"P20 Track Back";"P21 Offensive Fullback";"P22 180 Drag";"P23 Flick(Sombrero)";"H01 Attack Minded";"H02 Defence Master";"S01 Weighted Pass";"S02 Double Touch";"S03 Run Around";"S04 PK Taker";"S05 1-touch play";"S06 Outside Curve";"S07 Lunging Tackle";"S08 Diving Header";"S09 Covering";"S10 GK Long Throw";"S11 Penalty Saver";"S12 1-on-1 Keeper";"S13 Long Throw";"S14 Speed Merchant";"S15 Shoulder Feint Skills";"S16 Roulette Skills";"S17 Flip Flap Skills";"S18 Turning Skills";"S19 Scissors Skills";"S20 Flicking Skills";"S21 Step On Skills";"S22 Deft Touch Skills";"S23 Super-Sub";"S24 Long Range Drive";"S25 Flip Flap Skills";"S26 Jumping Volley";"S27 Scissor Kick";"S28 Knuckle Shot";"S29 Heel Flick";
34881;L. SUÁREZ;SUAREZ;;Уругвай;25;181;81;R;R;CF; LWF RWF SS CF;2;89;42;84;81;83;88;85;87;83;82;74;78;73;87;85;78;77;68;74;83;65;50;78;4;5;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
34882;DONK;DONK;;Нидерланды;26;192;89;R;R;CB; CWP CB RB DMF;1;54;74;86;78;80;72;73;75;72;72;74;74;78;59;79;62;63;76;75;75;74;50;67;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34888;EVERTON;EVERTON;;Бразилия;29;177;74;R;R;SS; LWF RWF SS CF;2;78;39;73;78;79;76;78;77;76;70;69;70;73;77;79;73;81;81;76;78;67;50;72;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34889;VAN DIJK;VAN DIJK;;Нидерланды;25;189;77;R;R;GK; GK;2;30;74;80;55;65;80;64;50;49;53;51;50;57;42;77;40;43;45;75;52;65;70;65;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34892;BIRSA;BIRSA;;Словения;26;184;79;L;R;SS; LMF RMF AMF LWF RWF SS CF;2;75;43;75;77;77;73;81;80;78;76;71;78;82;71;83;80;83;71;75;81;74;50;66;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;
34895;CAPPONE;CAPPONE;;Франция;33;182;74;R;R;GK; GK;2;30;79;82;58;65;83;76;58;53;58;56;57;58;45;78;45;45;55;79;58;72;80;73;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34897;M. PAOLUCCI;PAOLUCCI;;Италия;26;182;80;R;R;CF; SS CF;2;75;40;76;80;81;77;77;76;79;67;67;67;69;75;75;65;68;73;76;77;71;50;71;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34899;DANIEL CARVALHO;D. CARVALHO;;Бразилия;29;178;80;L;R;AMF; LMF AMF SS;1;76;43;77;72;80;71;76;84;77;82;80;78;80;73;83;79;83;65;73;84;69;50;75;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34900;RAFAEL SÓBIS;RAFAEL SOBIS;;Бразилия;27;172;73;R;R;SS; LMF RMF AMF LWF RWF SS CF;2;77;44;72;76;80;71;83;84;78;74;75;76;75;77;76;76;75;68;72;78;67;50;66;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
34905;VERTONGHEN;VERTONGHEN;;Бельгия;25;189;79;L;R;CB; CB LB DMF CMF LMF;2;70;82;83;81;80;82;73;81;77;79;82;81;82;72;87;78;75;76;75;80;80;50;73;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34908;MARCELO;MARCELO;;Бразилия;24;174;75;L;R;LB; LB RB CMF LMF RMF AMF;2;77;64;76;84;81;75;85;84;83;75;77;77;80;71;84;72;75;69;77;83;72;50;75;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
34909;MATĚJOVSKÝ;MATEJOVSKY;;Чехия;30;181;77;R;R;CMF; DMF CMF AMF;2;72;61;74;78;75;76;79;84;74;83;74;81;75;67;80;74;78;68;74;81;71;50;76;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34910;LAFATA;LAFATA;;Чехия;31;180;72;R;R;CF; RMF SS CF;2;74;39;75;81;77;78;76;75;76;70;68;69;66;76;78;65;62;78;75;75;73;50;69;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
34915;SARDO;SARDO;;Италия;33;190;87;R;R;RB; RB RMF;2;66;68;82;82;78;76;73;74;78;68;70;73;75;65;78;64;69;73;74;72;76;50;75;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34918;IZCO;IZCO;;Аргентина;29;180;77;R;R;CMF; DMF CMF LMF RMF AMF LWF RWF SS;2;69;68;77;83;78;75;77;76;77;75;76;77;75;67;77;65;72;69;75;76;78;50;83;6;5;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34919;BIAGIANTI;BIAGIANTI;;Италия;28;180;73;R;R;DMF; RB DMF CMF RMF SS;2;68;69;76;84;76;79;76;76;75;74;76;72;70;65;79;62;66;73;78;76;78;50;81;6;5;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34923;FATIC;FATIC;;Черногория;24;188;83;L;R;LB; LB LMF;2;63;68;78;78;76;72;73;76;75;69;74;78;78;62;76;70;75;71;75;74;66;50;70;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34927;LEPILLER;LEPILLER;;Франция;24;185;78;R;R;SS; LMF LWF SS CF;2;67;48;73;76;76;71;74;73;71;70;68;70;67;68;71;62;60;66;71;75;63;50;71;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34929;D'AMBROSIO;DAMBROSIO;;Италия;24;180;75;R;R;RB; LB RB LMF RMF;2;70;67;78;83;81;79;77;76;81;72;73;74;76;66;78;63;74;79;83;74;77;50;80;6;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34936;NIELSEN;NIELSEN;;Дания;24;184;75;R;R;CF; RMF RWF SS CF;2;72;35;78;80;77;75;77;75;77;69;71;71;73;70;77;63;65;73;76;76;67;50;71;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34937;JÚLIO SÉRGIO;JULIO SERGIO;;Бразилия;33;184;82;R;R;GK; GK;2;30;83;82;61;72;86;73;56;58;58;63;62;65;45;77;45;45;55;78;55;74;82;70;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34938;BERNI;BERNI;;Италия;29;185;80;R;R;GK; GK;2;30;80;80;56;67;83;70;57;50;53;55;56;62;45;74;53;52;42;77;46;70;79;68;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34939;DIAKITÉ;DIAKITE;;Франция;25;192;84;R;R;CB; CB LB RB LMF RMF;2;56;74;86;78;78;71;65;67;72;66;71;64;68;52;74;57;61;76;85;69;66;50;67;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34947;FERREIRA PINTO;FERREIRA PINTO;;Бразилия;32;179;81;R;R;RMF; RMF RWF SS;1;74;45;73;77;84;72;78;84;85;75;77;80;82;68;75;75;78;65;73;82;72;50;76;5;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34957;BOCCHETTI;BOCCHETTI;;Италия;32;183;72;L;R;LB; CB LB LMF;2;64;73;76;78;74;71;68;72;76;69;71;72;71;62;77;72;75;71;76;73;71;50;71;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34962;KONKO;KONKO;;Франция;28;184;75;R;R;RB; CB LB RB DMF CMF LMF RMF RWF;1;69;66;79;83;84;75;76;76;81;73;75;73;78;63;80;67;73;71;82;75;71;50;73;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34964;GALLOPPA;GALLOPPA;;Италия;27;181;74;L;R;CMF; DMF CMF LMF RMF AMF;1;73;65;76;82;75;75;78;82;76;82;81;84;83;67;83;76;83;69;73;83;73;50;78;6;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
34967;ANDREA ROSSI;ANDREA ROSSI;;Италия;25;177;70;L;R;LB; LB;2;62;66;73;79;79;68;75;68;72;65;71;72;72;59;75;57;67;68;73;66;67;50;64;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34970;SURRACO;SURRACO;;Уругвай;25;176;69;R;R;RMF; RMF RWF SS;2;73;42;75;76;76;69;75;86;75;72;70;80;73;70;73;73;82;65;66;79;69;50;71;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34974;OGBONNA;OGBONNA;;Италия;24;189;86;L;R;CB; CB LB LMF;2;62;83;87;80;82;81;76;75;73;74;78;77;76;62;80;60;66;75;82;74;76;50;75;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34975;RINCÓN;RINCON;;Бразилия;25;188;80;R;R;CB; CB RB RMF;2;62;67;85;74;82;75;72;76;78;75;70;72;70;62;82;63;63;70;85;66;63;50;60;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
34982;MARCHISIO;MARCHISIO;;Италия;26;179;76;R;R;CMF; DMF CMF LMF RMF AMF;2;78;73;79;93;77;84;79;86;83;83;82;82;80;78;78;75;76;79;77;86;81;50;87;7;6;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;1;
34983;DE CEGLIE;DE CEGLIE;;Италия;26;184;75;L;R;LB; LB RB LMF RMF LWF;1;72;67;80;83;83;72;75;76;84;72;78;75;81;64;79;70;81;76;79;76;69;50;75;5;4;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34991;MONNET-PAQUET;MONNET PAQUET;;Франция;24;183;73;R;R;SS; LMF RMF LWF RWF SS CF;2;69;38;75;79;83;71;78;79;87;76;70;68;76;70;80;62;58;66;78;77;67;50;68;4;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
34992;HERMACH;HERMACH;;Марокко;26;177;68;R;R;DMF; CB DMF CMF AMF;2;66;75;75;84;75;79;76;80;75;78;70;79;78;73;79;81;79;69;78;80;75;50;78;6;6;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34993;BIŠEVAC;BISEVAC;;Сербия;29;185;81;R;R;CB; CB RB;2;60;83;82;79;83;86;75;80;81;75;74;81;78;59;80;65;55;80;79;78;79;50;80;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34996;OBERTAN;OBERTAN;;Франция;23;186;84;R;R;RMF; LMF RMF AMF LWF RWF SS;2;75;42;75;75;87;73;82;86;83;72;73;73;73;66;74;74;74;66;70;82;65;50;70;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;
34997;TRÉMOULINAS;TREMOULINAS;;Франция;26;172;65;L;R;LB; LB LMF;2;76;63;72;85;79;85;84;82;85;78;74;83;84;75;75;78;80;68;78;79;76;50;78;6;4;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;
35002;RUFFIER;RUFFIER;;Франция;26;187;89;R;R;GK; GK;2;30;84;84;65;62;90;73;56;53;60;62;66;65;45;83;45;45;55;83;54;75;85;78;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35003;BOLÍVAR;BOLIVAR;;Бразилия;32;185;75;R;R;CB; CB RB RMF;2;63;78;82;77;77;76;75;74;73;73;72;74;73;58;77;60;63;75;78;70;75;50;75;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
35010;APAM;APAM;;Нигерия;26;180;84;R;R;CB; CB LB RB;2;53;69;81;75;82;77;75;74;70;75;66;78;75;56;73;56;54;72;82;72;70;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35013;M. B. SALL;M. B. SALL;;Сенегал;26;191;90;R;R;CB; CB DMF;1;60;72;85;75;75;79;69;78;67;75;68;72;73;59;78;63;58;76;78;76;65;50;66;5;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35014;CONSTANT;CONSTANT;;Гвинея;25;184;80;L;R;CMF; LB CMF LMF AMF;1;74;68;84;84;83;81;79;82;84;78;80;78;80;73;83;75;79;74;77;80;67;50;78;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
35017;GIGNAC;GIGNAC;;Франция;26;186;84;R;R;CF; LWF RWF CF;1;84;37;83;78;83;85;76;76;86;72;70;74;75;84;85;79;75;69;80;72;75;50;69;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;
35018;VIVIAN;VIVIAN;;Бразилия;30;188;83;R;R;CB; CB;2;61;80;78;78;72;78;67;79;71;72;70;75;76;60;77;65;62;80;72;75;81;50;75;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35019;REMY;REMY;;Франция;25;184;76;R;R;CF; RMF RWF SS CF;1;78;38;76;78;85;85;84;80;86;73;68;75;78;81;79;73;75;73;83;78;70;50;76;4;5;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
35025;EMERSON C.;EMERSON C.;;Бразилия;26;185;83;L;R;LB; LB;2;70;68;72;83;74;72;72;86;80;78;75;83;79;63;77;76;75;65;74;83;69;50;78;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35027;OLIMPA;OLIMPA;;Франция;24;186;92;R;R;GK; GK;2;30;74;85;55;64;79;65;58;52;54;53;56;62;45;79;45;45;55;83;59;66;78;67;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35030;JUAN PABLO PINO;PINO;;Колумбия;25;176;72;R;R;SS; LMF RMF AMF LWF RWF SS;1;68;37;68;74;84;80;89;84;84;70;67;68;70;78;79;80;79;67;82;80;69;50;72;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35031;MONGONGU;MONGONGU;;ДР Конго;23;189;76;R;R;RB; CB RB DMF;2;58;67;86;76;83;76;72;67;80;70;68;69;75;62;80;65;60;68;75;70;64;50;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35033;MULUMBU;MULUMBU;;ДР Конго;25;174;76;R;R;DMF; RB DMF CMF;2;64;73;78;82;80;77;72;73;67;74;76;68;71;65;72;60;60;69;77;69;66;50;75;6;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35034;CHANTÔME;CHANTOME;;Франция;25;180;71;R;R;AMF; DMF CMF LMF RMF AMF;2;73;69;77;85;77;82;75;83;78;82;78;80;78;76;75;78;77;76;79;83;77;50;85;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35036;MAHAMANE TRAORE;TRAORE;;Мали;24;176;66;R;R;AMF; CMF AMF LWF RWF;2;70;43;75;72;78;68;71;84;81;75;69;75;77;72;78;78;78;63;77;78;65;50;63;4;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35050;POEPON;POEPON;;Нидерланды;24;184;81;R;R;CF; LWF RWF SS CF;2;75;33;79;74;80;73;75;76;76;67;68;66;69;79;85;74;63;77;77;75;65;50;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35054;MAGUIRE;MAGUIRE;;Нидерланды;22;174;72;R;R;CMF; LB RB DMF CMF LMF RMF AMF LWF RWF;2;68;65;78;79;73;75;73;74;72;76;74;80;75;69;78;76;71;67;70;75;72;50;74;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35060;VAN MOORSEL;VAN MOORSEL;;Нидерланды;22;185;74;R;R;RMF; LMF RMF AMF RWF;2;67;40;77;77;77;72;73;76;73;71;66;72;69;69;74;63;64;66;72;74;62;50;59;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35061;PLET;PLET;;Нидерланды;25;193;89;R;R;CF; CF;2;68;36;77;71;81;71;75;75;74;67;65;67;67;70;76;62;60;70;75;72;62;50;65;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35067;TOIVIO;TOIVIO;;Финляндия;24;186;81;R;R;CB; CB DMF;2;48;72;81;77;73;73;68;68;63;65;64;67;65;56;70;51;53;73;76;68;67;50;68;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35071;HIARIEJ;HIARIEJ;;Нидерланды;24;178;74;R;R;RB; CB LB RB DMF;2;59;65;73;77;76;72;77;72;69;70;69;68;70;59;76;60;60;72;74;73;68;50;72;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35076;SULEJMANI;SULEJMANI;;Сербия;23;176;76;L;R;SS; LMF RMF LWF RWF SS CF;2;77;43;75;79;85;74;82;82;83;72;73;76;78;77;79;75;74;67;78;80;69;50;65;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35080;H. MULDER;H. MULDER;;Нидерланды;25;180;76;R;R;DMF; LB RB DMF CMF;2;64;67;79;78;79;76;68;67;76;67;74;67;72;60;79;56;63;74;76;68;65;50;69;5;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35086;PIETERS;PIETERS;;Нидерланды;24;186;82;L;R;LB; CB LB;2;57;72;82;78;74;76;70;72;70;74;75;78;77;60;77;62;65;76;75;74;68;50;76;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
